Name;HHMean;HHStdv;HHMin;HHMax;MMMean;MMStdv;MMMin;MMMax;SSMean;SSStdv;SSMin;SSMax;DAU_01_M4_TopMean;DAU_01_M4_TopStdv;DAU_01_M4_TopMin;DAU_01_M4_TopMax;Wsp_N_154_28m_M4Mean;Wsp_N_154_28m_M4Stdv;Wsp_N_154_28m_M4Min;Wsp_N_154_28m_M4Max;Wsp_S_154_28m_M4Mean;Wsp_S_154_28m_M4Stdv;Wsp_S_154_28m_M4Min;Wsp_S_154_28m_M4Max;Wsp_150_28m_M4Mean;Wsp_150_28m_M4Stdv;Wsp_150_28m_M4Min;Wsp_150_28m_M4Max;Wsp_113_78m_M4Mean;Wsp_113_78m_M4Stdv;Wsp_113_78m_M4Min;Wsp_113_78m_M4Max;pres_150_28m_M4Mean;pres_150_28m_M4Stdv;pres_150_28m_M4Min;pres_150_28m_M4Max;RH_150_28m_M4Mean;RH_150_28m_M4Stdv;RH_150_28m_M4Min;RH_150_28m_M4Max;Tabs_150_28m_M4Mean;Tabs_150_28m_M4Stdv;Tabs_150_28m_M4Min;Tabs_150_28m_M4Max;DAU_02_M4_BottomMean;DAU_02_M4_BottomStdv;DAU_02_M4_BottomMin;DAU_02_M4_BottomMax;Wsp_73_28m_M4Mean;Wsp_73_28m_M4Stdv;Wsp_73_28m_M4Min;Wsp_73_28m_M4Max;RH_3m_M4Mean;RH_3m_M4Stdv;RH_3m_M4Min;RH_3m_M4Max;pres_3m_M4Mean;pres_3m_M4Stdv;pres_3m_M4Min;pres_3m_M4Max;Tabs_3mMean;Tabs_3mStdv;Tabs_3mMin;Tabs_3mMax;Rain_3m_M4Mean;Rain_3m_M4Stdv;Rain_3m_M4Min;Rain_3m_M4Max;Wdir_150_28m_M4Mean;Wdir_150_28m_M4Stdv;Wdir_150_28m_M4Min;Wdir_150_28m_M4Max;vane_150_28m_statMean;vane_150_28m_statStdv;vane_150_28m_statMin;vane_150_28m_statMax;Wdir_146_28m_M4Mean;Wdir_146_28m_M4Stdv;Wdir_146_28m_M4Min;Wdir_146_28m_M4Max;vane_146_28m_statMean;vane_146_28m_statStdv;vane_146_28m_statMin;vane_146_28m_statMax;Wdir_73_28m_M4Mean;Wdir_73_28m_M4Stdv;Wdir_73_28m_M4Min;Wdir_73_28m_M4Max;vane_73_28m_statMean;vane_73_28m_statStdv;vane_73_28m_statMin;vane_73_28m_statMax;Sstat_146_28m_M4Mean;Sstat_146_28m_M4Stdv;Sstat_146_28m_M4Min;Sstat_146_28m_M4Max;X_146_28m_M4Mean;X_146_28m_M4Stdv;X_146_28m_M4Min;X_146_28m_M4Max;Y_146_28m_M4Mean;Y_146_28m_M4Stdv;Y_146_28m_M4Min;Y_146_28m_M4Max;Z_146_28m_M4Mean;Z_146_28m_M4Stdv;Z_146_28m_M4Min;Z_146_28m_M4Max;T_146_28m_M4Mean;T_146_28m_M4Stdv;T_146_28m_M4Min;T_146_28m_M4Max;Sdir_146_28m_M5Mean;Sdir_146_28m_M5Stdv;Sdir_146_28m_M5Min;Sdir_146_28m_M5Max;Stilt_146_28m_M5Mean;Stilt_146_28m_M5Stdv;Stilt_146_28m_M5Min;Stilt_146_28m_M5Max;Sspeed_146_28m_M5Mean;Sspeed_146_28m_M5Stdv;Sspeed_146_28m_M5Min;Sspeed_146_28m_M5Max;DAU_02_HubMean;DAU_02_HubStdv;DAU_02_HubMin;DAU_02_HubMax;MxA1Mean;MxA1Stdv;MxA1Min;MxA1Max;MyA1Mean;MyA1Stdv;MyA1Min;MyA1Max;MxA2Mean;MxA2Stdv;MxA2Min;MxA2Max;MyA2Mean;MyA2Stdv;MyA2Min;MyA2Max;MxA2sMean;MxA2sStdv;MxA2sMin;MxA2sMax;MyA2sMean;MyA2sStdv;MyA2sMin;MyA2sMax;DAU_03_HubMean;DAU_03_HubStdv;DAU_03_HubMin;DAU_03_HubMax;MxB1Mean;MxB1Stdv;MxB1Min;MxB1Max;MyB1Mean;MyB1Stdv;MyB1Min;MyB1Max;MxB2Mean;MxB2Stdv;MxB2Min;MxB2Max;MyB2Mean;MyB2Stdv;MyB2Min;MyB2Max;MxB2sMean;MxB2sStdv;MxB2sMin;MxB2sMax;MyB2sMean;MyB2sStdv;MyB2sMin;MyB2sMax;DAU_04_HubMean;DAU_04_HubStdv;DAU_04_HubMin;DAU_04_HubMax;MxC1Mean;MxC1Stdv;MxC1Min;MxC1Max;MyC1Mean;MyC1Stdv;MyC1Min;MyC1Max;AMA1Mean;AMA1Stdv;AMA1Min;AMA1Max;CMA1Mean;CMA1Stdv;CMA1Min;CMA1Max;BMA1Mean;BMA1Stdv;BMA1Min;BMA1Max;AMB1Mean;AMB1Stdv;AMB1Min;AMB1Max;CMB1Mean;CMB1Stdv;CMB1Min;CMB1Max;BMB1Mean;BMB1Stdv;BMB1Min;BMB1Max;MzRMean;MzRStdv;MzRMin;MzRMax;MxRsMean;MxRsStdv;MxRsMin;MxRsMax;MzRsMean;MzRsStdv;MzRsMin;MzRsMax;MxRs1Mean;MxRs1Stdv;MxRs1Min;MxRs1Max;MyRMean;MyRStdv;MyRMin;MyRMax;MyRsMean;MyRsStdv;MyRsMin;MyRsMax;MxC11Mean;MxC11Stdv;MxC11Min;MxC11Max;MyC11Mean;MyC11Stdv;MyC11Min;MyC11Max;DAU_06_NacelleMean;DAU_06_NacelleStdv;DAU_06_NacelleMin;DAU_06_NacelleMax;PowVMean;PowVStdv;PowVMin;PowVMax;YawExtMean;YawExtStdv;YawExtMin;YawExtMax;Yaw_StatusMean;Yaw_StatusStdv;Yaw_StatusMin;Yaw_StatusMax;pcv_statusMean;pcv_statusStdv;pcv_statusMin;pcv_statusMax;XMean;XStdv;XMin;XMax;SpeedMean;SpeedStdv;SpeedMin;SpeedMax;YMean;YStdv;YMin;YMax;pcv_driver_statusMean;pcv_driver_statusStdv;pcv_driver_statusMin;pcv_driver_statusMax;U1Mean;U1Stdv;U1Min;U1Max;U2Mean;U2Stdv;U2Min;U2Max;U3Mean;U3Stdv;U3Min;U3Max;I1Mean;I1Stdv;I1Min;I1Max;I2Mean;I2Stdv;I2Min;I2Max;I3Mean;I3Stdv;I3Min;I3Max;PowModMean;PowModStdv;PowModMin;PowModMax;QtMean;QtStdv;QtMin;QtMax;Status_DeifMean;Status_DeifStdv;Status_DeifMin;Status_DeifMax;U1_auxMean;U1_auxStdv;U1_auxMin;U1_auxMax;U2_auxMean;U2_auxStdv;U2_auxMin;U2_auxMax;U3_auxMean;U3_auxStdv;U3_auxMin;U3_auxMax;I1_auxMean;I1_auxStdv;I1_auxMin;I1_auxMax;I2_auxMean;I2_auxStdv;I2_auxMin;I2_auxMax;I3_auxMean;I3_auxStdv;I3_auxMin;I3_auxMax;AuxPowMean;AuxPowStdv;AuxPowMin;AuxPowMax;Qt_auxMean;Qt_auxStdv;Qt_auxMin;Qt_auxMax;Status_Deif_auxMean;Status_Deif_auxStdv;Status_Deif_auxMin;Status_Deif_auxMax;DAU_07_TowerMean;DAU_07_TowerStdv;DAU_07_TowerMin;DAU_07_TowerMax;MxTT5Mean;MxTT5Stdv;MxTT5Min;MxTT5Max;MyTT5Mean;MyTT5Stdv;MyTT5Min;MyTT5Max;MzTT5Mean;MzTT5Stdv;MzTT5Min;MzTT5Max;MzTT6Mean;MzTT6Stdv;MzTT6Min;MzTT6Max;MxTM4Mean;MxTM4Stdv;MxTM4Min;MxTM4Max;MyTM4Mean;MyTM4Stdv;MyTM4Min;MyTM4Max;MxTM3Mean;MxTM3Stdv;MxTM3Min;MxTM3Max;MyTM3Mean;MyTM3Stdv;MyTM3Min;MyTM3Max;MxTM2Mean;MxTM2Stdv;MxTM2Min;MxTM2Max;MyTM2Mean;MyTM2Stdv;MyTM2Min;MyTM2Max;MxTB1Mean;MxTB1Stdv;MxTB1Min;MxTB1Max;MyTB1Mean;MyTB1Stdv;MyTB1Min;MyTB1Max;mYYMean;mYYStdv;mYYMin;mYYMax;mMNTHMean;mMNTHStdv;mMNTHMin;mMNTHMax;mDDMean;mDDStdv;mDDMin;mDDMax;mHHMean;mHHStdv;mHHMin;mHHMax;mMMMean;mMMStdv;mMMMin;mMMMax;mSSMean;mSSStdv;mSSMin;mSSMax;YawCtrlMean;YawCtrlStdv;YawCtrlMin;YawCtrlMax;YawDMean;YawDStdv;YawDMin;YawDMax;PowDMean;PowDStdv;PowDMin;PowDMax;PowAMean;PowAStdv;PowAMin;PowAMax;RotspdMean;RotspdStdv;RotspdMin;RotspdMax;GrpmMean;GrpmStdv;GrpmMin;GrpmMax;GrpmDMean;GrpmDStdv;GrpmDMin;GrpmDMax;GenStatMean;GenStatStdv;GenStatMin;GenStatMax;PosCtrlMean;PosCtrlStdv;PosCtrlMin;PosCtrlMax;WSnCtrlMean;WSnCtrlStdv;WSnCtrlMin;WSnCtrlMax;WDnCtrlMean;WDnCtrlStdv;WDnCtrlMin;WDnCtrlMax;WsEstMean;WsEstStdv;WsEstMin;WsEstMax;WSnActMean;WSnActStdv;WSnActMin;WSnActMax;RUNMean;RUNStdv;RUNMin;RUNMax;GridMean;GridStdv;GridMin;GridMax;ExtDerMean;ExtDerStdv;ExtDerMin;ExtDerMax;IntDerMean;IntDerStdv;IntDerMin;IntDerMax;PstatMean;PstatStdv;PstatMin;PstatMax;PitchAMean;PitchAStdv;PitchAMin;PitchAMax;PitchCMean;PitchCStdv;PitchCMin;PitchCMax;PitchBMean;PitchBStdv;PitchBMin;PitchBMax;PitchADMean;PitchADStdv;PitchADMin;PitchADMax;PitchCDMean;PitchCDStdv;PitchCDMin;PitchCDMax;PitchBDMean;PitchBDStdv;PitchBDMin;PitchBDMax;dPActrlMean;dPActrlStdv;dPActrlMin;dPActrlMax;dPCctrlMean;dPCctrlStdv;dPCctrlMin;dPCctrlMax;dPBctrlMean;dPBctrlStdv;dPBctrlMin;dPBctrlMax;AccXTMean;AccXTStdv;AccXTMin;AccXTMax;AccYTMean;AccYTStdv;AccYTMin;AccYTMax;OpFlapAMean;OpFlapAStdv;OpFlapAMin;OpFlapAMax;OpEdgeAMean;OpEdgeAStdv;OpEdgeAMin;OpEdgeAMax;OpFlapCMean;OpFlapCStdv;OpFlapCMin;OpFlapCMax;OpEdgeCMean;OpEdgeCStdv;OpEdgeCMin;OpEdgeCMax;OpFlapBMean;OpFlapBStdv;OpFlapBMin;OpFlapBMax;OpEdgeBMean;OpEdgeBStdv;OpEdgeBMin;OpEdgeBMax;WSnMeasMean;WSnMeasStdv;WSnMeasMin;WSnMeasMax;WSn1Mean;WSn1Stdv;WSn1Min;WSn1Max;WDn1Mean;WDn1Stdv;WDn1Min;WDn1Max;WS1nRawMean;WS1nRawStdv;WS1nRawMin;WS1nRawMax;WD1nRawMean;WD1nRawStdv;WD1nRawMin;WD1nRawMax;WSn2Mean;WSn2Stdv;WSn2Min;WSn2Max;WDn2Mean;WDn2Stdv;WDn2Min;WDn2Max;Ws2nRawMean;Ws2nRawStdv;Ws2nRawMin;Ws2nRawMax;WD2nRawMean;WD2nRawStdv;WD2nRawMin;WD2nRawMax;PPistAMean;PPistAStdv;PPistAMin;PPistAMax;PPistCMean;PPistCStdv;PPistCMin;PPistCMax;PPistBMean;PPistBStdv;PPistBMin;PPistBMax;TempNacMean;TempNacStdv;TempNacMin;TempNacMax;TempAmbMean;TempAmbStdv;TempAmbMin;TempAmbMax;ShDstatMean;ShDstatStdv;ShDstatMin;ShDstatMax;SpdDRefMean;SpdDRefStdv;SpdDRefMin;SpdDRefMax;PowDRefMean;PowDRefStdv;PowDRefMin;PowDRefMax;RPowRefMean;RPowRefStdv;RPowRefMin;RPowRefMax;FLFMean;FLFStdv;FLFMin;FLFMax;GustMean;GustStdv;GustMin;GustMax;AlarmMean;AlarmStdv;AlarmMin;AlarmMax;NmodesMean;NmodesStdv;NmodesMin;NmodesMax;BrakeMean;BrakeStdv;BrakeMin;BrakeMax;CnvStatMean;CnvStatStdv;CnvStatMin;CnvStatMax;MxNCtrMean;MxNCtrStdv;MxNCtrMin;MxNCtrMax;MzNCtrMean;MzNCtrStdv;MzNCtrMin;MzNCtrMax;MxNCtrfMean;MxNCtrfStdv;MxNCtrfMin;MxNCtrfMax;MzNCtrfMean;MzNCtrfStdv;MzNCtrfMin;MzNCtrfMax;TYC_sMean;TYC_sStdv;TYC_sMin;TYC_sMax;TYC1PMean;TYC1PStdv;TYC1PMin;TYC1PMax;TYC2PMean;TYC2PStdv;TYC2PMin;TYC2PMax;TYCgMean;TYCgStdv;TYCgMin;TYCgMax;SafePiAMean;SafePiAStdv;SafePiAMin;SafePiAMax;VTLStatMean;VTLStatStdv;VTLStatMin;VTLStatMax;ThruLimMean;ThruLimStdv;ThruLimMin;ThruLimMax;OTCstatMean;OTCstatStdv;OTCstatMin;OTCstatMax;OTCoptMean;OTCoptStdv;OTCoptMin;OTCoptMax;3pLSOloMean;3pLSOloStdv;3pLSOloMin;3pLSOloMax;3pLSOupMean;3pLSOupStdv;3pLSOupMin;3pLSOupMax;PSAGspdMean;PSAGspdStdv;PSAGspdMin;PSAGspdMax;PSAGpowMean;PSAGpowStdv;PSAGpowMin;PSAGpowMax;SSTDMean;SSTDStdv;SSTDMin;SSTDMax;FATDMean;FATDStdv;FATDMin;FATDMax;PoffAMean;PoffAStdv;PoffAMin;PoffAMax;PoffCMean;PoffCStdv;PoffCMin;PoffCMax;PoffBMean;PoffBStdv;PoffBMin;PoffBMax;MTiltEsMean;MTiltEsStdv;MTiltEsMin;MTiltEsMax;MFDMean;MFDStdv;MFDMin;MFDMax;TCCPOAMean;TCCPOAStdv;TCCPOAMin;TCCPOAMax;SSTDPOAMean;SSTDPOAStdv;SSTDPOAMin;SSTDPOAMax;EWCPOAMean;EWCPOAStdv;EWCPOAMin;EWCPOAMax;EWCPOCMean;EWCPOCStdv;EWCPOCMin;EWCPOCMax;EWCPOBMean;EWCPOBStdv;EWCPOBMin;EWCPOBMax;DispDi1Mean;DispDi1Stdv;DispDi1Min;DispDi1Max;DispDi2Mean;DispDi2Stdv;DispDi2Min;DispDi2Max;DispDi3Mean;DispDi3Stdv;DispDi3Min;DispDi3Max;DispDi4Mean;DispDi4Stdv;DispDi4Min;DispDi4Max;DispDi5Mean;DispDi5Stdv;DispDi5Min;DispDi5Max;Status_controllerMean;Status_controllerStdv;Status_controllerMin;Status_controllerMax;Ping_TimeMean;Ping_TimeStdv;Ping_TimeMin;Ping_TimeMax;Status_PingMean;Status_PingStdv;Status_PingMin;Status_PingMax;CounterMean;CounterStdv;CounterMin;CounterMax;UDP_CounterMean;UDP_CounterStdv;UDP_CounterMin;UDP_CounterMax;surv_statMean;surv_statStdv;surv_statMin;surv_statMax;Wsp_vane_150_28m_M4Mean;Wsp_vane_150_28m_M4Stdv;Wsp_vane_150_28m_M4Min;Wsp_vane_150_28m_M4Max;Wsp_vane_146_28m_M4Mean;Wsp_vane_146_28m_M4Stdv;Wsp_vane_146_28m_M4Min;Wsp_vane_146_28m_M4Max;Wsp_vane_73_28m_M4Mean;Wsp_vane_73_28m_M4Stdv;Wsp_vane_73_28m_M4Min;Wsp_vane_73_28m_M4Max;MxRMean;MxRStdv;MxRMin;MxRMax;ch3Mean;ch3Stdv;ch3Min;ch3Max;ActPowMean;ActPowStdv;ActPowMin;ActPowMax;ReacPowMean;ReacPowStdv;ReacPowMin;ReacPowMax;PO1_AppPowMean;PO1_AppPowStdv;PO1_AppPowMin;PO1_AppPowMax;Stat_Deif_400VMean;Stat_Deif_400VStdv;Stat_Deif_400VMin;Stat_Deif_400VMax;U11Mean;U11Stdv;U11Min;U11Max;U21Mean;U21Stdv;U21Min;U21Max;ch31Mean;ch31Stdv;ch31Min;ch31Max;I11Mean;I11Stdv;I11Min;I11Max;I21Mean;I21Stdv;I21Min;I21Max;I31Mean;I31Stdv;I31Min;I31Max;ActPow1Mean;ActPow1Stdv;ActPow1Min;ActPow1Max;ReacPow1Mean;ReacPow1Stdv;ReacPow1Min;ReacPow1Max;PO1_AppPow1Mean;PO1_AppPow1Stdv;PO1_AppPow1Min;PO1_AppPow1Max;Stat_Deif_400V1Mean;Stat_Deif_400V1Stdv;Stat_Deif_400V1Min;Stat_Deif_400V1Max;Stat_Deif_Pow_vMean;Stat_Deif_Pow_vStdv;Stat_Deif_Pow_vMin;Stat_Deif_Pow_vMax;Stat_Deif_Aux_PowMean;Stat_Deif_Aux_PowStdv;Stat_Deif_Aux_PowMin;Stat_Deif_Aux_PowMax;AppPowMean;AppPowStdv;AppPowMin;AppPowMax;AppPow_auxMean;AppPow_auxStdv;AppPow_auxMin;AppPow_auxMax;posMean;posStdv;posMin;posMax;MxC2Mean;MxC2Stdv;MxC2Min;MxC2Max;MyC2Mean;MyC2Stdv;MyC2Min;MyC2Max;MxC2sMean;MxC2sStdv;MxC2sMin;MxC2sMax;MyC2sMean;MyC2sStdv;MyC2sMin;MyC2sMax;MzRmMean;MzRmStdv;MzRmMin;MzRmMax;MxRmMean;MxRmStdv;MxRmMin;MxRmMax;SSTDpowMean;SSTDpowStdv;SSTDpowMin;SSTDpowMax;SSTDpitMean;SSTDpitStdv;SSTDpitMin;SSTDpitMax;FATDpitMean;FATDpitStdv;FATDpitMin;FATDpitMax;FATDgenMean;FATDgenStdv;FATDgenMin;FATDgenMax;TEAccMean;TEAccStdv;TEAccMin;TEAccMax;VTLStdMean;VTLStdStdv;VTLStdMin;VTLStdMax;TwGuardMean;TwGuardStdv;TwGuardMin;TwGuardMax;DAU_05_HubMean;DAU_05_HubStdv;DAU_05_HubMin;DAU_05_HubMax;azimuth_degMean;azimuth_degStdv;azimuth_degMin;azimuth_degMax;SSTDPOBMean;SSTDPOBStdv;SSTDPOBMin;SSTDPOBMax;SSTDPOCMean;SSTDPOCStdv;SSTDPOCMin;SSTDPOCMax;DAU_08_HubMean;DAU_08_HubStdv;DAU_08_HubMin;DAU_08_HubMax;MxRmsMean;MxRmsStdv;MxRmsMin;MxRmsMax;MzRmsMean;MzRmsStdv;MzRmsMin;MzRmsMax;PlmbAMean;PlmbAStdv;PlmbAMin;PlmbAMax;PlmbBMean;PlmbBStdv;PlmbBMin;PlmbBMax;PlmbCMean;PlmbCStdv;PlmbCMin;PlmbCMax;CGCp1Mean;CGCp1Stdv;CGCp1Min;CGCp1Max;CGCp2Mean;CGCp2Stdv;CGCp2Min;CGCp2Max;CGCp3Mean;CGCp3Stdv;CGCp3Min;CGCp3Max;CRGPMean;CRGPStdv;CRGPMin;CRGPMax;VTLminPMean;VTLminPStdv;VTLminPMin;VTLminPMax;PLCMPRMean;PLCMPRStdv;PLCMPRMin;PLCMPRMax;GSFDTMean;GSFDTStdv;GSFDTMin;GSFDTMax;CVol1Mean;CVol1Stdv;CVol1Min;CVol1Max;CVol2Mean;CVol2Stdv;CVol2Min;CVol2Max;CVol3Mean;CVol3Stdv;CVol3Min;CVol3Max;shearMean;shearStdv;shearMin;shearMax;veerMean;veerStdv;veerMin;veerMax;TI_S_154_28m_M4Mean;TI_S_154_28m_M4Stdv;TI_S_154_28m_M4Min;TI_S_154_28m_M4Max;RefCtrlMean;RefCtrlStdv;RefCtrlMin;RefCtrlMax;Wspcorr_150_28m_M4Mean;Wspcorr_150_28m_M4Stdv;Wspcorr_150_28m_M4Min;Wspcorr_150_28m_M4Max;rho_150_28_M4Mean;rho_150_28_M4Stdv;rho_150_28_M4Min;rho_150_28_M4Max;REWS;fr_shear;fr_veer
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2.02412E+11;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
